 week_number, callsign, transport_mode, gateway, frequency, location, county, state
164, KK7MLS, VARA FM, N7OGM-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
164, N1ACW, VARA FM, W7PLK, 144.970, Lake Oswego, Clackamas, Oregon
164, KK7MLS, VARA FM, N7TRY-10, 441.500, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7LT-11, 144.910, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, KD7ZDO-12, 441.525, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, N7QQU-10, 441.000, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7YAM-12, 145.090, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, K7TRP-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, K7CPU-10, 441.075, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7YAM-12, 441.050, LAKE OSWEGO, CLACKAMAS, OREGON
164, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7OWO-10, 441.000, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7YAM-10, 144.970, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, VARA FM, W7PLK, 144.970, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, N7OGM-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
164, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
164, KI7DGC, Vara FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, Oregon
164, KK7MLS, PACKET, W7YAM-12, 145.090, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, K7CPU-10, 441.075, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, W7YAM-12, 441.050, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, K7CPU-10, 441.075, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, W7YAM-10, 144.970, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
164, KK7MLS, PACKET, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
164, AI7XM, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
164, KI7O, VARA FM, KD0SFY, 441.050, Colorado Springs, El Paso, Colorado
164, N1ACW/M, TELNET, STARLINK, 0.000, Lake Oswego, Clackamas, Oregon
164, W6RKT, VARA FM, K7LSC-10, 144.960, Battle Ground, Clark, WA
164, KK7AOY, VARA_FM, KD7ZDO-12, 441.425, Canby, Clackamas, Oregon
164, KK6OTP, VARA FM, W7YAM-10, 144.970, Wilsonville, Clackamas, OR
164, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
164, NL7GN, VARA FM, W7TPN-10, 145.710, SANDY, CLACKAMAS, OREGON
164, WW7OR, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
164, KI7QIB, VARA FM, K7MCE-10, 145.070, PORTLAND, MULTNOMAH, OR
164, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
164, KI7MDE, TELNET, N/A, 0.000, TUALATIN, CLACKAMAS, OR
164, KJ7JCR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
164, N7KPL, VARA-FM, KD7ZDO-11, 145.770, OREGON CITY, CLACKAMAS, OR
164, K7QQB, Telnet, N/A, 0.000, AURORA, CLACKAMAS, OREGON
164, KG7WKK, Telnet, N/A, 0.000, Lake Oswego, Clackamas, Oregon
164, KF7KXX, Packet, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
164, KI7LAG, VARA FM, W7BVT-10, 145.020, Beaverton, Washington, OR
164, KI7BDP, VARA FM, KD7ZDO-11, 145.770, CANBY, CLACKAMAS, OR
164, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
164, KK7ZTC, VARA FM, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
164, KC7TAK, VARA FM, KD7ZDO-11 , 145.770, Clarkes, Clackamas, Oregon
164, W7TEE, VARA FM, W7LT-11, 144.910, Clarkes, Clackamas, Oregon
165, WA6ZLV, Telnet, N/A, 0.000, Oak Harbor, Island, Washington
165, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
165, KG7WKK, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
165, AI7XM, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
165, KF7KXX/M, TELNET, STARLINK, 0.000, Lake Oswego, Clackamas, Oregon
165, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
165, W6RKT, VARA FM, K7LSC-10, 144.960, Battle Ground, Clark, WA
165, KK6OTP, VARA FM, W7YAM-10, 144.970, Wilsonville, Clackamas, OR
165, KK7ZTC, VARA FM, WC7EOC-10, 144.980, LAKE OSWEGO, CLACKAMAS, OREGON
165, KJ7JCR, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
165, KK7MLS, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
165, KI7QIB, VARA FM, KI7QIB-10, 145.030, PORTLAND, MULTNOMAH, OR
165, KI7DGC, Vara FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, Oregon
165, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
165, KK7ZTC, VARA FM, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, OREGON
165, KK7ZTC, VARA FM, K7TRP-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
165, KI7O, VARA FM, W7YAM-12, 145.090, Clarkes, Clackamas, Oregon
165, WW7OR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
165, W7ETF, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
165, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
165, KI7MDE, VARA FM, N1ACW-10, 145.530, TUALATIN, CLACKAMAS, OR
165, NL7GN, VARA FM, W7TPN-10, 145.710, SANDY, CLACKAMAS, OREGON
165, KI7LAG, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, OR
165, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
165, KK7ZTC, VARA FM, N7QQU-10, 441.000, LAKE OSWEGO, CLACKAMAS, OREGON
165, KK7AOY, VARA FM, KD7ZDO-12, 441.425, Canby, Clackamas, Oregon
165, N1ACW, VARA FM, N7TRY-10, 441.500, Lake Oswego, Clackamas, Oregon
165, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
166, KI7QIB, PACKET, KI7QIB-10, 145.030, PORTLAND, MULTNOMAH, OR
166, KJ7JCR, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
166, AI7XM, TELNET, N/A, 0.000, Rockaway Beach, Tillamook, Oregon
166, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
166, KI7BDP, TELNET, N/A, 0.000, CANBY, CLACKAMAS, OR
166, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
166, WA6ZLV, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
166, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
166, KC7TAK, VARA FM, W7BVT-10, 145.020, Clarkes, Clackamas, Oregon
166, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
166, KE7WNB, VARA FM, KI7QIB-11, 145.010, Milwaukie, Clackamas, Oregon
166, KF7KXX, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
166, KG7WKK, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
166, KI7DGC, VARA FM, N7OGM-10, 145.050, Lake Oswego, Clackamas, Oregon
166, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
166, KI7LAG, VARA FM, W7BVT-10, 145.020, Beaverton, Washington, OR
166, KI7MDE, VARA FM, N1ACW-10, 145.530, TUALATIN, CLACKAMAS, OR
166, KI7O, VARA FM, W7YAM-12, 145.090, Clarkes, Clackamas, Oregon
166, KK6OTP, VARA FM, W7YAM-10, 144.970, Wilsonville, Clackamas, OR
166, KK7AOY, VARA FM, KD7ZDO-12, 441.425, Canby, Clackamas, Oregon
166, KK7MLS, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
166, KK7ZTC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
166, N1ACW, VARA FM, W7YAM-12, 145.090, LAKE OSWEGO, CLACKAMAS, OREGON
166, N7LIM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
166, NL7GN, VARA FM, W7TPN-10, 145.710, SANDY, CLACKAMAS, OREGON
166, W6RKT, VARA FM, K7LSC-10, 144.960, Battle Ground, Clark, WA
166, W7CRI, VARA FM, KD7ZDO-12, 441.525, WILSONVILLE, CLACKAMAS, OR
166, W7ETF, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
166, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
166, WW7OR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
167, KI7QIB, VARA FM, WA7LO-10, 145.530, PORTLAND, MULTNOMAH, OR
167, WW7OR, VARA FM, WA7LO-10, 145.530,Lake Oswego, Clackamas, Oregon
167, KI7DGC, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
167, KI7DGC, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, Oregon
167, KK7MLS, VARA FM, WA7LO-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
167, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
167, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
167, NL7GN, VARA FM, N1ACW-10, 145.530, SANDY, CLACKAMAS, OREGON
167, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
167, KJ7JCR, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, Oregon
167, KK7ZTC, VARA FM, WA7LO-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
167, KK6OTP, VARA FM, WA7LO-10, 145.530, Wilsonville, Clackamas, OR
167, W6RKT, VARA FM, WA7LO-10, 145.530, Battle Ground, Clark, WA
167, K7QQB, VARA FM, WA7LO-10, 145.530, AURORA, CLACKAMAS, OREGON
167, KI7O, VARA FM, WA7LO-10, 145.530, Clarkes, Clackamas, Oregon
167, AD7EF, VARA FM, WA7LO-10, 145.530, Oregon City, Clackamas, Oregon
167, KF7KXX, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, Oregon
167, KD7DNM, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, OR
167, KD7PFH, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, OR
167, WA6ZLV, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, Oregon
167, KI7BDP, VARA FM, WA7LO-10, 145.530, OREGON CITY, CLACKAMAS, OR
167, KK7AOY, VARA FM, WA7LO-10, 145.530, Canby, Clackamas, Oregon
167, W7CRI, VARA FM, WA7LO-10, 145.530, WILSONVILLE, CLACKAMAS, O=
167, W7TEE, VARA FM, WA7LO-10, 145.530, Clackamas, Clackamas, Oregon
167, AI7XM, TELNET, N/A, 0.000, Rockaway Beach, Tillamook, Oregon
167, KG7WKK, VARA FM, WA7LO-10, 145.530, Lake Oswego, Clackamas, Oregon
167, KI7LAG, VARA FM, WA7LO-10, 145.530, Beaverton, Washington, OR
167, KI7MDE, TELNET, N/A, 000.000, Tualatin, Clackamas, OR
167, N1ACW, PACKET, WA7LO-10, 145.530, Lake Oswego, Clackamas, Oregon
168, W7PDQ, VARA FM, W7YAM-12, 145.090, Oregon City, Clackamas, Oregon
168, W7PDQ, VARA FM, KD7ZDO-11, 145.770, Oregon City, Clackamas, Oregon
168, N1ACW/M, TELNET, STARLINK, 0.000, Sellwood, Multnomah, Oregon
168, KJ7JCR, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
168, KI7QIB, VARA FM, KD7ZDO-11, 145.770, PORTLAND, MULTNOMAH, OR
168, KK7AOY, VARA FM, KD7ZDO-12, 441.425, Canby, Clackamas, Oregon
168, W6RKT, VARA FM, K7LSC-10, 144.960, Battle Ground, Clark, WA
168, KI7FCG, PACKET, K7YVO-10, 144.930, BORING, CLACKAMAS, OR
168, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
168, KI7DGC, VARA FM, W7OWO-10, 145.030, Lake Oswego, Clackamas, Oregon
168, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
168, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
168, K7QQB, PACKET, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
168, K7QQB, PACKET, W7YAM-12, 145.090, AURORA, CLACKAMAS, OREGON
168, KK7MLS, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
168, KG7WKK, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
168, WW7OR, Vara FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
168, KK6OTP, VARA FM, W7YAM-10, 144.970, Wilsonville, Clackamas, OR
168, KK7ZTC, VARA FM, W7BVT-10, 145.02, LAKE OSWEGO, CLACKAMAS, OREGON
168, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
168, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
168, KC7TAK, VARA FM, KD7ZDO-11, 145.770, Clarkes, Clackamas, Oregon
168, W7ETF, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
168, KI7O, VARA FM, W7YAM-12, 145.090, Clarkes, Clackamas, Oregon
168, KI7MDE, TELNET, N/A, 0.000, Tualatin, Clackamas, OR
168, KK7ZTC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
168, KI7LAG, VARA FM, W7OWO-10, 145.030, Lake Oswego, Clackamas, OR
168, NL7GN, VARA FM, KD7ZDO-11, 145.770, SANDY, CLACKAMAS, OREGON
168, W7CRI, VARA FM, W7YAM-12, 441.500, WILSONVILLE, CLACKAMAS, OREGON
168, W7CRI, VARA FM, N7QQU-10, 441.000, WILSONVILLE, CLACKAMAS, OREGON
168, W7CRI, VARA FM, W7BVT-10, 145.020, WILSONVILLE, CLACKAMAS, OREGON
169, KI7FCG, PACKET, K7YVO-10, 144.930, BORING, CLACKAMAS, OR
169, KI7DGC, PACKET, W7YAM-12, 145.090, Lake Oswego, Clackamas, Oregon
169, KJ7JCR, Packet, W7YAM-12, 145.090, Lake Oswego, Clackamas, Oregon
169, KI7MDE, VARA FM, N1ACW-10,145.530, Tualatin, Clackamas, OR
169, KI7QIB, PACKET, N1ACW-10, 145.530, PORTLAND, MULTNOMAH, OR
169, KF7KXX, Packet, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
169, WW7OR, VARA FM , N1ACW, 145.530, Lake Oswego, Clackamas, Oregon
169, WW7OR, Packet, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
169, K7QQB, PACKET, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
169, KI7LAG, PACKET, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
169, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
169, KI7O, VARA FM, W7YAM-12, 145.090, Clarkes, Clackamas, Oregon
169, KK6OTP, VARA FM, W7YAM-10, 144.970, Wilsonville, Clackamas, OR
169, AD7EF, PACKET, KD7ZDO-10, 145.570, Oregon City, Clackamas, Oregon
169, W7TEE/M, TELNET, STARLINK, 0.000, Cape Lookout, Tillamook, Oregon
169, W6RKT, Packet, N1ACW-10, 145.530, Battle Ground, Clark, WA
169, WA6ZLV, VARA FM, N1ACW-10, 143.530, Lake Oswego, Clackamas, Oregon
169, WA6ZLV, Packet, N1ACW-10, 143.530, Lake Oswego, Clackamas, Oregon
169, KK7AOY, Telnet, N/A, 0.000, Canby, Clackamas, Oregon
169, KG7WKK, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
169, N7LIM, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
169, N1ACW/M, PACKET, K7HDA-10, 145.030, Cascade View, Deschutes, Oregon
169, N1ACW/M, PACKET, AI7EQ-10, 145.030, Cascade View, Deschutes, Oregon
169, N1ACW/M, VARA FM, KC7DMF, 144.940, Cascade View, Deschutes, Oregon
169, N1ACW/M, TELNET, STARLINK, 0.000, Cascade View, Deschutes, Oregon
169, KK7MLS, PACKET, N7OGM-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
169, KC7TAK/M, TELNET, STARLINK, 0.000, Clarkes, Clackamas, Oregon
169, KI7BDP, VARA-FM, KD7ZDO-10, 145.570, OREGON CITY, CLACKAMAS, OR
169, W7CRI, PACKET, W7OWO-10, 145.030, WILSONVILLE, CLACKAMAS, OREGON
169, NL7GN, PACKET, W7LT-10, 144.910, SANDY, CLACKAMAS, OREGON
169, KK7ZTC, PACKET, N1ACW-10, 145.530, LAKE OSWEGO, CLACKAMAS, OREGON
170, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
170, KI7DGC, Vara FM, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, Oregon
170, WW7OR, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
170, KJ7JCR, VARA FM, N7TRY-10, 441.500, Lake Oswego, Clackamas, Oregon
170, KJ7JCR, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
170, KK7MLS, VARA FM, N7OGM-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
170, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
170, KK6OTP, VARA FM, KD7ZDO-11, 145.770, Wilsonville, Clackamas, OR
170, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
170, K7QQB, VARA FM, W7OWO-10, 145.030, AURORA, CLACKAMAS, OREGON
170, KI7QIB, VARA FM, KK7DEB-10, 145.090, PORTLAND, MULTNOMAH, OR
170, KI7O, VARA FM, W7YAM-12, 145.090, Clarkes, Clackamas, Oregon
170, KF7KXX/M, Telnet, Starlink, 0.000, Santa Cruz, Santa Cruz, California
170, W6RKT, VARA FM, K7YFJ-11, 223.700, Battle Ground, Clark, WA
170, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
170, N7LIM/M, TELNET, STARLINK, 0.000, Alder Lake Campground, Pierce, WA
170, N7LIM/M, VARA FM, WA7ROY-10, 144.990, Alder Lake Campground, Pierce, WA
170, KD7DNM, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, OR
170, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
170, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
170, NL7GN, VARA FM, KD7ZDO-11, 145.770, SANDY, CLACKAMAS, OREGON
170, KI7MDE, VARA FM, N1ACW-10,145.530, Tualatin, Clackamas, OR
170, KK7ZTC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
170, KK7ZTC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
170, AI7XM, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
170, KG7WKK, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
170, W7TEE, VARA FM, KD7REX-10, 145.040, Clackamas, Clackamas, Oregon
170, KI7LAG, VARA FM, KI7QIB-10, 145.010, Lake Oswego, Clackamas, OR
170, KI7LAG, Packet, K7YFJ-10, 144.940, Lake Oswego, Clackamas, OR
170, W7CRI, VARA FM, KD7ZDO-11, 145.770, WILSONVILLE, CLACKAMAS, OREGON
170, KK7AOY, VARA FM, KD7ZDO-12, 441.425, Canby, Clackamas, Oregon
170, N1ACW/M, TELNET, STARLINK, 0.000, West Linn, Clackamas, Oregon
171, AI7XM, TELNET, N/A, 0.000, Lake Oswego, Clackamas, Oregon
171, K7QQB, VARA FM, KD7ZDO-11, 145.770, AURORA, CLACKAMAS, OREGON
171, KC7TAK, VARA FM, W7BVT-10, 145.020, Clarkes, Clackamas, Oregon
171, KC7ZZX, VARA FM, KD7ZDO-11, 145.770, WILSONVILLE, CLACKAMAS, OREGON
171, KD7DNM, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, OR
171, KD7PFH, Telnet, N/A, 0.000, Lake Oswego, Clackamas, OR
171, KE7WNB, VARA FM, N7OGM-10, 145.050, Milwaukie, Clackamas, Oregon
171, KF7KXX, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
171, KG7WKK, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
171, KI7BDP, VARA FM, K7MCE-10, 145.070, OREGON CITY, CLACKAMAS, OR
171, KI7BDP, VARA FM, KD7ZDO-12, 441.525, OREGON CITY, CLACKAMAS, OR
171, KI7BDP, VARA FM, W7LT-11, 144.910, OREGON CITY, CLACKAMAS, OR
171, KI7BDP, VARA FM, W7YAM-12, 145.090, OREGON CITY, CLACKAMAS, OR
171, KI7DGC, PACKET, W7YAM-12, 145.090, Lake Oswego, Clackamas, Oregon
171, KI7FCG, VARA FM, KD7ZDO-11, 145.770, BORING, CLACKAMAS, OR
171, KI7LAG, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, OR
171, KI7MDE, VARA FM, KD7ZDO-11, 145.770, Tualatin, Clackamas, OR
171, KI7O, VARA FM, W7YAM-12, 145.090, Clarkes, Clackamas, Oregon
171, KI7QIB, MESH, K7CPU, 0.000, Portland, Multnomah, OR
171, KJ7JCR, Packet, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
171, KK6OTP, VARA FM, KD7ZDO-11, 145.770, Wilsonville, Clackamas, OR
171, KK7MLS, Packet, K7CPU-10, 441.075, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, KD7REX-10, 145.040, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, KD7ZDO-10, 145.570, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, N7OGM-10, 145.050, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, W7ODN-10, 144.990, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, W7OWO-10, 145.030, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, W7YAM-12, 145.090, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, W7YAM-12, 441.050, Lake Oswego, Clackamas, Oregon
171, KK7MLS, Packet, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, K7CPU-10, 441.075, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, K7MAR-11, 145.075, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, K7TRP-10, 145.050, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, KD7REX-10, 145.040, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, KD7ZDO-11, 145.770, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, KD7ZDO-12, 441.525, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, N7OGM-10, 145.050, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, N7QQU-10, 441.000, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, N7TRY-10, 441.500, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, W7BVT-10, 145.020, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, W7LT-11, 144.910, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, W7ODN-10, 144.990, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, W7OWO-10, 145.030, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, W7OWO-10, 441.000, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, W7YAM-12, 145.090, Lake Oswego, Clackamas, Oregon
171, KK7MLS, VARA FM, W7YAM-12, 441.050, LAKE OSWEGO, CLACKAMAS, OREGON
171, KK7MLS, VARA FM, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
171, KK7ZTC, VARA FM, W7BVT-10, 145.020, LAKE OSWEGO, CLACKAMAS, OREGON
171, KN6QT, TELNET, N/A, 0.000, WILSONVILLE, CLACKAMAS, OREGON
171, N1ACW, PACKET, WC7EOC-10, 144.980, Lake Oswego, Clackamas, Oregon
171, N1ACW, VARA FM, AE7GQ-10, 144.920, Lake Oswego, Clackamas, Oregon
171, N1ACW, VARA FM, K7LSC-10, 144.960, Lake Oswego, Clackamas, Oregon
171, N1ACW, VARA FM, W7LT-11, 144.910, Lake Oswego, Clackamas, Oregon
171, N1ACW/M, TELNET, STARLINK, 0.000, Parrett Mountain, Yamhill, Oregon
171, N1ACW/M, VARA FM, KD7ZDO-11, 145.770, Parrett Mountain, Yamhill, Oregon
171, NL7GN, VARA FM, KD7ZDO-11, 145.770, SANDY, CLACKAMAS, OREGON
171, W6RKT, PACKET, K7YFJ-11, 223.700, Battle Ground, Clark, WA
171, W7CRI, VARA FM, KD7ZDO-11, 145.770, WILSONVILLE, CLACKAMAS, OREGON
171, WA1TRH, TELNET, N/A, 0.000, LAKE OSWEGO, CLACKAMAS, OREGON
171, KI7BDP, VARA FM, N1ACW-10, 145.530, OREGON CITY, CLACKAMAS, OR
171, WW7OR,VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
171, WA6ZLV, VARA FM, N1ACW-10, 145.530, Lake Oswego, Clackamas, Oregon
